date;median
1996-11-01;0.366764431520721
1996-11-04;0.356240201639926
1996-11-05;0.48027171891246
1996-11-06;0.723775448463925
1996-11-07;0.490509322695892
1996-11-08;0.456341353611992
1996-11-11;0.422530673576449
1996-11-12;0.413548219760943
1996-11-13;0.387325297048951
1996-11-14;0.425704714776648
1996-11-15;0.375305518924429
1996-11-18;0.371926797716561
1996-11-19;0.399697278294161
1996-11-20;0.360579444163558
1996-11-21;0.361997134598514
1996-11-22;0.438412230475364
1996-11-25;0.53178520866412
1996-11-26;0.415582058063044
1996-11-27;0.386987098981145
1996-11-29;0.376167009050243
1996-12-02;0.356458595151745
1996-12-03;0.475679922242095
1996-12-04;0.400920430533272
1996-12-05;0.369404942607292
1996-12-06;0.473481582068119
1996-12-09;0.691960580620717
1996-12-10;0.484505275527896
1996-12-11;0.586595170760354
1996-12-12;0.740566814681487
1996-12-13;0.563881984633298
1996-12-16;0.715970702757753
1996-12-17;0.576112897792561
1996-12-18;0.598157064773489
1996-12-19;0.857805261365226
1996-12-20;0.620431157876903
1996-12-23;0.573597660067192
1996-12-24;0.53446442991836
1996-12-26;0.516292015880756
1996-12-27;0.458414258648987
1996-12-30;0.440807332285362
1996-12-31;0.611523672898743
1997-01-02;0.556194801211545
1997-01-03;0.743944897147752
1997-01-06;0.544713578695899
1997-01-07;0.550821352815864
1997-01-08;0.520748856199983
1997-01-09;0.525128258757612
1997-01-10;0.481761770632175
1997-01-13;0.436260380037338
1997-01-14;0.59128433585285
1997-01-15;0.46565766071864
1997-01-16;0.430788067174894
1997-01-17;0.472623417267845
1997-01-20;0.410061169298132
1997-01-21;0.430369070034418
1997-01-22;0.403907641319032
1997-01-23;0.536212746187944
1997-01-24;0.596929626548917
1997-01-27;0.550685984145001
1997-01-28;0.461799139678855
1997-01-29;0.491358346418695
1997-01-30;0.642372873895087
1997-01-31;0.49060610164878
1997-02-03;0.451635794684226
1997-02-04;0.421647302570213
1997-02-05;0.692598801008454
1997-02-06;0.490990260701296
1997-02-07;0.567705275288108
1997-02-10;0.538775000096336
1997-02-11;0.478473356851526
1997-02-12;0.739508811083107
1997-02-13;0.644049865445761
1997-02-14;0.557451131642689
1997-02-18;0.553620893782606
1997-02-19;0.509589766557747
1997-02-20;0.659383703375419
1997-02-21;0.530903144158513
1997-02-24;0.559769504069923
1997-02-25;0.48863224534284
1997-02-26;0.540206945249727
1997-02-27;0.689234914771779
1997-02-28;0.56498095059228
1997-03-03;0.512928964525574
1997-03-04;0.481129711190358
1997-03-05;0.612535032688315
1997-03-06;0.495354888685637
1997-03-07;0.50756624434329
1997-03-10;0.540021438983145
1997-03-11;0.459982400632979
1997-03-12;0.548997643995447
1997-03-13;0.956866355053044
1997-03-14;0.619933775797057
1997-03-17;0.557030963071786
1997-03-18;0.605492165032095
1997-03-19;0.578001454362531
1997-03-20;0.500961898956005
1997-03-21;0.452664932606711
1997-03-24;0.448562332016188
1997-03-25;0.401112661018211
1997-03-26;0.376436910745309
1997-03-27;1.04517966972464
1997-03-31;1.31028672868159
1997-04-01;0.931675692328664
1997-04-02;0.964268280500462
1997-04-03;0.827322163799275
1997-04-04;0.87270567614903
1997-04-07;0.807206061152252
1997-04-08;0.709355787761847
1997-04-09;0.675898347735927
1997-04-10;0.610799290124878
1997-04-11;1.46555210239084
1997-04-14;1.06417931755184
1997-04-15;1.06453757012677
1997-04-16;0.997924679855472
1997-04-17;0.881361369810186
1997-04-18;0.794855701363115
1997-04-21;0.829640434533345
1997-04-22;0.938439699012907
1997-04-23;0.800236097246149
1997-04-24;0.71606144230689
1997-04-25;0.764516242477815
1997-04-28;0.729153301908809
1997-04-29;1.40060415455761
1997-04-30;1.15542193063354
1997-05-01;1.04206633872476
1997-05-02;1.28859727226652
1997-05-05;1.54965312606161
1997-05-06;1.45571041853387
1997-05-07;1.40328836194634
1997-05-08;1.26800149144188
1997-05-09;1.12903591685341
1997-05-12;1.1616605182448
1997-05-13;1.05868990438175
1997-05-14;0.930335405183107
1997-05-15;0.841236002453387
1997-05-16;0.930773909426204
1997-05-19;0.795213265738641
1997-05-20;0.801367441419594
1997-05-21;0.687821691539027
1997-05-22;0.617027574863496
1997-05-23;0.806756797276761
1997-05-27;0.642090718247398
1997-05-28;0.570975919367099
1997-05-29;0.529470496603844
1997-05-30;0.516525618539752
1997-06-02;0.443641714826802
1997-06-03;0.410857681193865
1997-06-04;0.438509335308185
1997-06-05;0.398909198146949
1997-06-06;0.836438507977236
1997-06-09;0.534411608015634
1997-06-10;0.474291364439637
1997-06-11;0.456951891105861
1997-06-12;0.716099709513913
1997-06-13;0.636123464934892
1997-06-16;0.523032727112232
1997-06-17;0.4766867523282
1997-06-18;0.479273519625846
1997-06-19;0.562349092975733
1997-06-20;0.44996740007743
1997-06-23;1.07283116116571
1997-06-24;0.951247129583301
1997-06-25;0.858561742451815
1997-06-26;0.800232766710549
1997-06-27;0.728706486927443
1997-06-30;0.661693494945137
1997-07-01;0.628853648363887
1997-07-02;0.725449203841348
1997-07-03;0.756309482901582
1997-07-07;0.662910374307555
1997-07-08;0.64032111621768
1997-07-09;0.722759396611992
1997-07-10;0.623670729740164
1997-07-11;0.578398081795917
1997-07-14;0.547206485999687
1997-07-15;0.554723900963044
1997-07-16;0.629806060751686
1997-07-17;0.592606706312905
1997-07-18;0.795521165565675
1997-07-21;0.67149799720814
1997-07-22;0.946526890514232
1997-07-23;0.795430032501559
1997-07-24;0.743813729528342
1997-07-25;0.700598296502569
1997-07-28;0.667918971212901
1997-07-29;0.63529204979179
1997-07-30;0.678209269735665
1997-07-31;0.61897300950478
1997-08-01;0.644736076632053
1997-08-04;0.59316878412121
1997-08-05;0.558985410489805
1997-08-06;0.56270945742531
1997-08-07;0.599863187980358
1997-08-08;0.898135201025313
1997-08-11;0.714822106675792
1997-08-12;0.764475223839879
1997-08-13;0.707792619110969
1997-08-14;0.712969848106342
1997-08-15;1.04646614110324
1997-08-18;0.931061335544722
1997-08-19;0.945330285368149
1997-08-20;0.986826582001249
1997-08-21;1.04320394277635
1997-08-22;0.978889186671238
1997-08-25;0.915988868603651
1997-08-26;0.888449984783449
1997-08-27;0.825237788872826
1997-08-28;0.843330446663698
1997-08-29;0.790328342601015
1997-09-02;1.1804965185514
1997-09-03;1.02852165062546
1997-09-04;0.970206289648738
1997-09-05;0.911259660678083
1997-09-08;0.860941338063506
1997-09-09;0.882563565797079
1997-09-10;0.951699744337478
1997-09-11;0.923533078258889
1997-09-12;0.892613535772217
1997-09-15;0.837112817235183
1997-09-16;1.12163343258615
1997-09-17;1.07441576176039
1997-09-18;1.01621054746473
1997-09-19;0.965099071585097
1997-09-22;0.926043816582208
1997-09-23;0.803121665258349
1997-09-24;0.880871489371205
1997-09-25;0.868117724096223
1997-09-26;0.844772134858439
1997-09-29;0.829865229998558
1997-09-30;0.811829319991708
1997-10-01;0.793433295879616
1997-10-02;0.65120231791848
1997-10-03;0.628016815348115
1997-10-06;0.618145599594682
1997-10-07;0.627263862880924
1997-10-08;0.625710499218633
1997-10-09;0.593090070880918
1997-10-10;0.579182828029491
1997-10-13;0.5521348194555
1997-10-14;0.530969968279487
1997-10-15;0.530432312863246
1997-10-16;0.619056266394762
1997-10-17;0.683974629904572
1997-10-20;0.675970553243612
1997-10-21;0.75909389930064
1997-10-22;0.70343509228361
1997-10-23;0.872641691832335
1997-10-24;0.817960629973768
1997-10-27;6.8315709047845
1997-10-28;7.98254881846622
1997-10-29;8.06223166253999
1997-10-30;6.11995839607766
1997-10-31;4.88750204836051
1997-11-03;3.94566510675808
1997-11-04;3.26969269832764
1997-11-05;2.32879697332127
1997-11-06;1.39843771340671
1997-11-07;1.37949682575821
1997-11-10;1.107238986578
1997-11-11;0.848595392667712
1997-11-12;1.54355796467677
1997-11-13;1.290804725149
1997-11-14;1.22297507967272
1997-11-17;1.4490595344493
1997-11-18;1.31241270571734
1997-11-19;1.09327506164137
1997-11-20;1.15885879058615
1997-11-21;0.969459509383597
1997-11-24;1.33992351602937
1997-11-25;1.09724180829655
1997-11-26;0.926774109045555
1997-11-28;0.81919476007157
1997-12-01;1.24408799092077
1997-12-02;1.00503359044533
1997-12-03;0.89896253966015
1997-12-04;0.806142943003028
1997-12-05;0.860054054654645
1997-12-08;0.747926183721877
1997-12-09;0.818116477146576
1997-12-10;0.853919722974302
1997-12-11;1.22901752394084
1997-12-12;0.986122523632465
1997-12-15;0.907469136293622
1997-12-16;0.838278253531983
1997-12-17;0.75663811262104
1997-12-18;0.95229983498017
1997-12-19;0.881230711585629
1997-12-22;0.815579847222894
1997-12-23;1.02570275846707
1997-12-24;0.910533931845764
1997-12-26;0.816399808341664
1997-12-29;1.13206773603531
1997-12-30;1.29307562043875
1997-12-31;1.08668331354698
1998-01-02;0.935403616929309
1998-01-05;0.825959057144788
1998-01-06;0.965394987715041
1998-01-07;0.85763455577671
1998-01-08;0.903771759983311
1998-01-09;2.16924129348288
1998-01-12;1.61113225044207
1998-01-13;1.49847353185074
1998-01-14;1.30916293592733
1998-01-15;1.14403052693691
1998-01-16;1.1100959179429
1998-01-20;1.24996686529978
1998-01-21;1.1408113526917
1998-01-22;1.08075495497051
1998-01-23;1.0047303940111
1998-01-26;0.917069223254038
1998-01-27;0.951337361837206
1998-01-28;0.974018217524372
1998-01-29;0.940268798747297
1998-01-30;0.889884047763381
1998-02-02;1.2872721958985
1998-02-03;1.08197803356103
1998-02-04;0.962343147051819
1998-02-05;0.88486743322532
1998-02-06;0.89167664855121
1998-02-09;0.826617988785198
1998-02-10;0.859924955873934
1998-02-11;0.806200278679084
1998-02-12;0.766811118033934
1998-02-13;0.753297371695198
1998-02-17;0.729440201750252
1998-02-18;0.797331083949962
1998-02-19;0.747500997951631
1998-02-20;0.715330668623794
1998-02-23;0.702453131687837
1998-02-24;0.816838753983187
1998-02-25;0.935880025104587
1998-02-26;0.83547907000273
1998-02-27;0.75241819089786
1998-03-02;0.714541228145921
1998-03-03;0.681722594519804
1998-03-04;0.707057804389405
1998-03-05;0.935461557820127
1998-03-06;1.32591560671097
1998-03-09;1.05838630676172
1998-03-10;1.04818759845231
1998-03-11;0.931479981359338
1998-03-12;0.82275731707496
1998-03-13;0.744642856924192
1998-03-16;0.820356632856258
1998-03-17;0.719270393751428
1998-03-18;0.695579897746838
1998-03-19;0.655826907327716
1998-03-20;0.653265244489402
1998-03-23;0.638249253674995
1998-03-24;0.714869159511329
1998-03-25;0.626500898185108
1998-03-26;0.560738197020496
1998-03-27;0.610621931518951
1998-03-30;0.569111590441591
1998-03-31;0.643105045095909
1998-04-01;0.594136374452534
1998-04-02;0.669433474852489
1998-04-03;0.531576395540895
1998-04-06;0.555596330801699
1998-04-07;1.01168188128976
1998-04-08;0.753864283661412
1998-04-09;0.750473151935641
1998-04-13;0.614726611083518
1998-04-14;0.625618946159087
1998-04-15;0.528946307702252
1998-04-16;0.901856581843594
1998-04-17;0.889586780320184
1998-04-20;0.662328122381531
1998-04-21;0.565132321035291
1998-04-22;0.50243731835374
1998-04-23;1.12621414981201
1998-04-24;1.00247059828551
1998-04-27;2.00111867214199
1998-04-28;1.44359052627278
1998-04-29;1.19000446747579
1998-04-30;1.28699659825445
1998-05-01;1.08406602148208
1998-05-04;0.875287659020415
1998-05-05;0.848266636035795
1998-05-06;0.914804976872678
1998-05-07;0.938583225839984
1998-05-08;0.961014478296326
1998-05-11;0.79743205336526
1998-05-12;0.712688044057894
1998-05-13;0.604033047969557
1998-05-14;0.554149084635832
1998-05-15;0.79977291787122
1998-05-18;0.665498240651079
1998-05-19;0.571463782214141
1998-05-20;0.547693993869618
1998-05-21;0.562553524424263
1998-05-22;0.653676967306956
1998-05-26;1.4883077927917
1998-05-27;0.893677259000646
1998-05-28;0.789502127369001
1998-05-29;0.732643139288279
1998-06-01;0.668155620148506
1998-06-02;0.574766011166918
1998-06-03;0.782568229351016
1998-06-04;0.831426940600998
1998-06-05;1.15338502135681
1998-06-08;0.837675817564012
1998-06-09;0.705875609911071
1998-06-10;0.789557041029723
1998-06-11;1.28411428317652
1998-06-12;0.895620914669335
1998-06-15;1.63163020110253
1998-06-16;1.31344631246801
1998-06-17;1.45469263621139
1998-06-18;1.23479518828378
1998-06-19;1.0194083686999
1998-06-22;0.836320218121584
1998-06-23;1.11064891142962
1998-06-24;1.07396586320326
1998-06-25;0.899816539627322
1998-06-26;0.750679401514196
1998-06-29;0.694626035441059
1998-06-30;0.607854473819472
1998-07-01;0.912844950578473
1998-07-02;0.667976636965248
1998-07-06;0.765456116045516
1998-07-07;0.618631710194742
1998-07-08;0.772237233977927
1998-07-09;0.697812582807098
1998-07-10;0.585150833817906
1998-07-13;0.507634831622137
1998-07-14;0.696021879478351
1998-07-15;0.51568980427877
1998-07-16;0.597372361721746
1998-07-17;0.467368768069216
1998-07-20;0.434117846081234
1998-07-21;1.64207532664
1998-07-22;0.851188714350224
1998-07-23;1.81749146948072
1998-07-24;1.2609198545949
1998-07-27;1.00403807905238
1998-07-28;1.30144620195588
1998-07-29;1.07364012063078
1998-07-30;1.23673823297499
1998-07-31;1.59022697521842
1998-08-03;1.44834666660325
1998-08-04;2.99207045468367
1998-08-05;2.97956341751884
1998-08-06;2.33378407576699
1998-08-07;1.88143290349086
1998-08-10;1.47623379017645
1998-08-11;1.6019917801027
1998-08-12;1.67730911562504
1998-08-13;1.54580063486395
1998-08-14;1.38433016823414
1998-08-17;1.47865387564994
1998-08-18;1.60014796185828
1998-08-19;1.4033266363943
1998-08-20;1.18429968885961
1998-08-21;1.22757266220967
1998-08-24;1.03141402845181
1998-08-25;0.837982953353829
1998-08-26;1.03956576748856
1998-08-27;4.27432543286732
1998-08-28;3.47514822532026
1998-08-31;6.37635507948262
1998-09-01;12.7152363650765
1998-09-02;11.1593050589098
1998-09-03;7.68089883260488
1998-09-04;5.5017051057572
1998-09-08;5.68152535560491
1998-09-09;8.43631554576393
1998-09-10;6.81811977294498
1998-09-11;6.2718759083165
1998-09-14;5.8929181385559
1998-09-15;4.7451219611352
1998-09-16;3.51276707562712
1998-09-17;3.15581560455937
1998-09-18;3.08111253179493
1998-09-21;2.14793652121001
1998-09-22;1.56517171035494
1998-09-23;3.0312579338811
1998-09-24;3.59517952679277
1998-09-25;3.29282235271145
1998-09-28;2.40299623662719
1998-09-29;1.77904503577294
1998-09-30;2.41855885848288
1998-10-01;3.39323541859499
1998-10-02;4.13070498931583
1998-10-05;3.61002691508235
1998-10-06;3.26277837782423
1998-10-07;2.78586189525557
1998-10-08;2.77843654463492
1998-10-09;3.10403677372394
1998-10-12;3.46720986843129
1998-10-13;3.13443310192381
1998-10-14;2.7194586247237
1998-10-15;3.5417878840768
1998-10-16;4.53693602198074
1998-10-19;4.65449387956578
1998-10-20;3.20440096545847
1998-10-21;2.65997758012911
1998-10-22;3.01755947155202
1998-10-23;1.9612476127597
1998-10-26;1.5294633948132
1998-10-27;2.36642022811118
1998-10-28;2.21828794269866
1998-10-29;2.08886301503221
1998-10-30;2.06520944596208
1998-11-02;2.02718295396004
1998-11-03;1.91673838639533
1998-11-04;1.23058140504289
1998-11-05;1.25751641993955
1998-11-06;1.50834906401878
1998-11-09;1.09930116336985
1998-11-10;0.952338345363263
1998-11-11;1.10758136438033
1998-11-12;0.966683317281239
1998-11-13;0.730451172173189
1998-11-16;0.739675449372161
1998-11-17;0.639320564645623
1998-11-18;0.621135506032067
1998-11-19;0.62125131690457
1998-11-20;0.649908700154945
1998-11-23;1.59847955131168
1998-11-24;1.04369618012582
1998-11-25;0.910589712424886
1998-11-27;0.82362281847778
1998-11-30;1.85647332291848
1998-12-01;1.47573395574184
1998-12-02;1.31296817843408
1998-12-03;1.44591182660018
1998-12-04;1.75982664433464
1998-12-07;1.76483620544151
1998-12-08;1.47684888762825
1998-12-09;1.25603331750508
1998-12-10;1.40781506122471
1998-12-11;1.26673858682497
1998-12-14;1.69262077186531
1998-12-15;1.90777563083883
1998-12-16;1.66349262326311
1998-12-17;1.61512567164383
1998-12-18;1.69011269011742
1998-12-21;1.64068534733042
1998-12-22;1.51686743348138
1998-12-23;1.66143819570823
1998-12-24;1.5964863547557
1998-12-28;1.391122378787
1998-12-29;1.33727913971386
1998-12-30;1.25556686257495
1998-12-31;1.11347667778253
1999-01-04;0.967925974730515
1999-01-05;0.916361250786936
1999-01-06;1.49024465673744
1999-01-07;1.2051013622577
1999-01-08;1.02911723075581
1999-01-11;0.944371206815614
1999-01-12;1.4926976711195
1999-01-13;1.27490821100855
1999-01-14;1.49377201462943
1999-01-15;1.90276659043489
1999-01-19;1.87500538673674
1999-01-20;1.59237685070058
1999-01-21;1.73843483059772
1999-01-22;1.68409470030557
1999-01-25;1.47243330456023
1999-01-26;1.4508387384384
1999-01-27;1.36761988615942
1999-01-28;1.48855947113381
1999-01-29;1.41903672506732
1999-02-01;1.24006413292741
1999-02-02;1.1986793868617
1999-02-03;1.13445576432354
1999-02-04;1.61130026469473
1999-02-05;1.52272683623908
1999-02-08;1.50043716696741
1999-02-09;1.82473056605159
1999-02-10;1.7059165537384
1999-02-11;2.138306118617
1999-02-12;2.48032731089325
1999-02-16;2.47987130305576
1999-02-17;2.32443533016344
1999-02-18;2.24751999030241
1999-02-19;2.01344673021028
1999-02-22;2.19774632611695
1999-02-23;2.28471542805287
1999-02-24;2.11617720552207
1999-02-25;2.01690120533606
1999-02-26;1.80794651102577
1999-03-01;1.57858912736146
1999-03-02;1.41025803626093
1999-03-03;0.989805237576538
1999-03-04;1.14646105011233
1999-03-05;1.57307603591111
1999-03-08;1.44574206130725
1999-03-09;1.25111081129179
1999-03-10;1.10381740305129
1999-03-11;1.02716548889832
1999-03-12;0.920755395739533
1999-03-15;0.951470619584845
1999-03-16;0.832742288128868
1999-03-17;0.813788821040068
1999-03-18;1.02615443683837
1999-03-19;1.17391159819642
1999-03-22;1.03249386354166
1999-03-23;2.00848905110954
1999-03-24;1.74709749365192
1999-03-25;1.78295532988913
1999-03-26;1.69369750327806
1999-03-29;1.81107393997983
1999-03-30;1.76287806476461
1999-03-31;1.60635488934058
1999-04-01;1.45120995237489
1999-04-05;1.61313361072252
1999-04-06;1.52734071337999
1999-04-07;1.34639196386833
1999-04-08;1.34414648074361
1999-04-09;1.23789899619389
1999-04-12;1.17742988673496
1999-04-13;1.0814734956907
1999-04-14;1.26131824086873
1999-04-15;1.16176149409473
1999-04-16;1.05034000856161
1999-04-19;1.73388885435468
1999-04-20;1.71204207406147
1999-04-21;2.07401005562066
1999-04-22;2.1985566700779
1999-04-23;1.97648682090142
1999-04-26;1.70214019818992
1999-04-27;1.48801691656862
1999-04-28;1.38832155570949
1999-04-29;1.28018861249828
1999-04-30;1.17448670467509
1999-05-03;1.19184559772105
1999-05-04;1.37018345137417
1999-05-05;1.35768992445689
1999-05-06;1.38488182621368
1999-05-07;1.34134072871083
1999-05-10;1.21601015309163
1999-05-11;1.24258042746545
1999-05-12;1.17949376931807
1999-05-13;1.07767081235253
1999-05-14;1.58418473519802
1999-05-17;1.45334607193019
1999-05-18;1.31876284153613
1999-05-19;1.25519098055193
1999-05-20;1.17328072168918
1999-05-21;1.12086477617148
1999-05-24;1.47633282351625
1999-05-25;1.66650875603559
1999-05-26;1.73179467670479
1999-05-27;1.75895845576054
1999-05-28;1.80111015683229
1999-06-01;1.73189699486496
1999-06-02;1.56737757400319
1999-06-03;1.40270926687332
1999-06-04;1.6088929739487
1999-06-07;1.5770006740567
1999-06-08;1.55783372083952
1999-06-09;1.4552674894626
1999-06-10;1.44590854686864
1999-06-11;1.41303352320206
1999-06-14;1.32260721261687
1999-06-15;1.23035765354381
1999-06-16;1.61950881253051
1999-06-17;1.57349241940449
1999-06-18;1.43087389310446
1999-06-21;1.32465084991334
1999-06-22;1.31769905671912
1999-06-23;1.23560395905673
1999-06-24;1.33224923982131
1999-06-25;1.26202402302284
1999-06-28;1.30605187318671
1999-06-29;1.42023858864383
1999-06-30;1.53992874255054
1999-07-01;1.48445429895515
1999-07-02;1.39735675971807
1999-07-06;1.30529232019763
1999-07-07;1.21788014850222
1999-07-08;1.14425903587091
1999-07-09;1.10046284241599
1999-07-12;1.05241376602328
1999-07-13;1.01726154858588
1999-07-14;0.977220357081903
1999-07-15;0.987502415810488
1999-07-16;0.94122796452
1999-07-19;0.975104670526519
1999-07-20;1.47072924186363
1999-07-21;1.3654359480754
1999-07-22;1.39963214621822
1999-07-23;1.35348783771268
1999-07-26;1.32739326373143
1999-07-27;1.32828098865996
1999-07-28;1.25186811423592
1999-07-29;1.41808518436974
1999-07-30;1.38606725358848
1999-08-02;1.30397800379241
1999-08-03;1.26119786576401
1999-08-04;1.40463803273364
1999-08-05;1.34903790734491
1999-08-06;1.3304253836135
1999-08-09;1.25668569682507
1999-08-10;1.28173084631129
1999-08-11;1.41566405772108
1999-08-12;1.3438657634042
1999-08-13;1.58507257237303
1999-08-16;1.52021047046501
1999-08-17;1.43693965283988
1999-08-18;1.38437908623115
1999-08-19;1.32580892271325
1999-08-20;1.2755113815355
1999-08-23;1.38520327393466
1999-08-24;1.31069466210227
1999-08-25;1.28757200600535
1999-08-26;1.3138889699768
1999-08-27;1.28273392507938
1999-08-30;1.35796526551536
1999-08-31;1.36218644102999
1999-09-01;1.30664618254201
1999-09-02;1.28425241413737
1999-09-03;1.50994317390285
1999-09-07;1.50453259877465
1999-09-08;1.4572491155144
1999-09-09;1.38517655447372
